Rank,Mark,WIND,Competitor,DOB,Nat,Pos,Unnamed: 7,Venue,Date,Results Score,discipline,year,ProfileURL,source
46.0,55.31,,Abbey GLYNN,30 APR 2001,USA,2,,"Potts Field, Boulder, CO (USA)",12 MAY 2024,1163.0,women_400h,2024,https://worldathletics.org/athletes/athlete=14844296,toplist
47.0,55.33,,Rebecca SARTORI,22 MAY 1997,ITA,2,,"Centro Sportivo A. Montagna, La Spezia (ITA)",30 JUN 2024,1162.0,women_400h,2024,https://worldathletics.org/athletes/athlete=14567410,toplist
48.0,55.35,,Sára MÁTÓ,23 DEC 2000,HUN,7sf2,,"Stadio Olimpico, Roma (ITA)",10 JUN 2024,1162.0,women_400h,2024,https://worldathletics.org/athletes/athlete=14566738,toplist
49.0,55.37,,Emiliya TANGARA,12 MAR 2002,RUS,1f2,,"Znamenskikh Stadion, Moskva (RUS)",04 AUG 2024,1161.0,women_400h,2024,https://worldathletics.org/athletes/athlete=14910646,toplist
50.0,55.38,,Deonca BOOKMAN,29 OCT 1995,USA,1,,"Alumni Field, Windsor (CAN)",02 JUN 2024,1161.0,women_400h,2024,https://worldathletics.org/athletes/athlete=14618727,toplist
51.0,55.41,,Grace CLAXTON,19 AUG 1993,PUR,1,,"Pista de Atletismo da Universidade Federal do Mato Grosso, Cuiaba (BRA)",11 MAY 2024,1160.0,women_400h,2024,https://worldathletics.org/athletes/athlete=14414638,toplist
52.0,55.52,,Deshae WISE,23 NOV 1999,USA,1,,"Drake Stadium, Des Moines, IA (USA)",27 APR 2024,1156.0,women_400h,2024,https://worldathletics.org/athletes/athlete=14596703,toplist
53.0,55.58,,Carolina KRAFZIK,27 MAR 1995,GER,1,,"Elzstadion, Mosbach (GER)",09 MAY 2024,1155.0,women_400h,2024,https://worldathletics.org/athletes/athlete=14507606,toplist
54.0,55.59,,Méta TUMBA,03 JUN 2006,FRA,1,,"Estadio Atlético de la VIDENA, Lima (PER)",31 AUG 2024,1154.0,women_400h,2024,https://worldathletics.org/athletes/france/meta-tumba-14947230,toplist
55.0,55.6,,Dominique MUSTIN,25 MAR 2002,USA,2,,"Percy Beard Track, Gainesville, FL (USA)",11 MAY 2024,1154.0,women_400h,2024,https://worldathletics.org/athletes/athlete=14715722,toplist
56.0,55.61,,Hilla UUSIMÄKI,12 JUN 1996,FIN,1,,"Kaarlen kenttä, Vaasa (FIN)",30 JUN 2024,1154.0,women_400h,2024,https://worldathletics.org/athletes/athlete=14503895,toplist
57.0,55.62,,Kristiina HALONEN,10 OCT 1997,FIN,3h3,,"Stadio Olimpico, Roma (ITA)",09 JUN 2024,1153.0,women_400h,2024,https://worldathletics.org/athletes/athlete=14461736,toplist
58.0,55.67,,Ronda WHYTE,06 NOV 1990,JAM,5,,"National Stadium, Kingston (JAM)",28 JUN 2024,1152.0,women_400h,2024,https://worldathletics.org/athletes/athlete=14515305,toplist
59.0,55.68,,Chastity PICKETT,28 DEC 2001,USA,1pr2,,"Un. of Kentucky Outdoor Track Facility, Lexington, KY (USA)",23 MAY 2024,1152.0,women_400h,2024,https://worldathletics.org/athletes/athlete=14857204,toplist
59.0,55.68,,Tyra WILSON,16 AUG 2002,USA,3h3,,"Un. of Kentucky Outdoor Track Facility, Lexington, KY (USA)",25 MAY 2024,1152.0,women_400h,2024,https://worldathletics.org/athletes/athlete=14716920,toplist
61.0,55.71,,Shani'a BELLAMY,02 FEB 2002,USA,1h1,,"Un. of Kentucky Outdoor Track Facility, Lexington, KY (USA)",25 MAY 2024,1151.0,women_400h,2024,https://worldathletics.org/athletes/athlete=14892053,toplist
61.0,55.71,,Daniela FRA,29 FEB 2000,ESP,2h2,,"Stadio Olimpico, Roma (ITA)",09 JUN 2024,1151.0,women_400h,2024,https://worldathletics.org/athletes/athlete=14785105,toplist
63.0,55.72,,Lauren HOFFMAN,30 MAR 1999,PHI,2,,"Drake Stadium, Des Moines, IA (USA)",27 APR 2024,1150.0,women_400h,2024,https://worldathletics.org/athletes/athlete=14649944,toplist
63.0,55.72,,Portia BING,17 APR 1993,NZL,1f3,,"Yanmar Stadium Nagai, Osaka (JPN)",12 MAY 2024,1150.0,women_400h,2024,https://worldathletics.org/athletes/athlete=14384250,toplist
65.0,55.78,,Jessica WRIGHT,26 MAR 2000,USA,3,,"Drake Stadium, Des Moines, IA (USA)",27 APR 2024,1148.0,women_400h,2024,https://worldathletics.org/athletes/united-states/jessica-wright-14326163,toplist
66.0,55.83,,Daniela LEDECKÁ,04 NOV 1996,SVK,8sf1,,"Stadio Olimpico, Roma (ITA)",10 JUN 2024,1147.0,women_400h,2024,https://worldathletics.org/athletes/athlete=14559616,toplist
67.0,55.86,,Sage WALKER,20 JUN 1994,CAN,2,,"The Bahamas National Stadium, Nassau (BAH)",16 JUN 2024,1146.0,women_400h,2024,https://worldathletics.org/athletes/athlete=14373955,toplist
68.0,55.87,,Yingying KONG,22 MAR 2003,CHN,1,,"Sports Center, Quzhou (CHN)",16 SEP 2024,1146.0,women_400h,2024,https://worldathletics.org/athletes/athlete=14884045,toplist
69.0,55.89,,Moa GRANAT,08 AUG 2004,SWE,6sf3,,"Stadio Olimpico, Roma (ITA)",10 JUN 2024,1145.0,women_400h,2024,https://worldathletics.org/athletes/athlete=14849869,toplist
69.0,55.89,,Tia-Adana BELLE,15 JUN 1996,BAR,1,,"Usain Bolt Complex, Bridgetown (BAR)",23 JUN 2024,1145.0,women_400h,2024,https://worldathletics.org/athletes/athlete=14469918,toplist
71.0,55.92,,Simone WATKINS,26 MAR 2001,USA,1h2,,"Un. of Kentucky Outdoor Track Facility, Lexington, KY (USA)",25 MAY 2024,1144.0,women_400h,2024,https://worldathletics.org/athletes/athlete=14666172,toplist
71.0,55.92,,Salome HÜSLER,21 AUG 2002,SUI,2,,"Stadion Deutweg, Winterthur (SUI)",29 JUN 2024,1144.0,women_400h,2024,https://worldathletics.org/athletes/athlete=14843353,toplist
73.0,55.96,,Michelle SMITH,18 JUN 2006,ISV,2,,"Edwin Moses Track, Atlanta, GA (USA)",31 MAY 2024,1143.0,women_400h,2024,https://worldathletics.org/athletes/athlete=14971964,toplist
74.0,55.98,,Kyla ROBINSON-HUBBARD,09 JAN 2001,USA,1f3,,"Percy Beard Track, Gainesville, FL (USA)",12 APR 2024,1142.0,women_400h,2024,https://worldathletics.org/athletes/united-states/kyla-robinson-hubbard-14745850,toplist
75.0,56.02,,Antonia SANCHEZ,31 OCT 2003,MEX,1,,"Centro Deportivo Olímpico Mexicano, Ciudad de México (MEX)",30 JUN 2024,1141.0,women_400h,2024,https://worldathletics.org/athletes/athlete=14990241,toplist
75.0,56.02,,Aurelie CHABOUDEZ,09 MAY 1993,FRA,3f2,,"Stade de La Charrière, La Chaux-de-Fonds (SUI)",14 JUL 2024,1141.0,women_400h,2024,https://worldathletics.org/athletes/athlete=14363524,toplist
77.0,56.03,,Milan YOUNG,22 JUN 1999,USA,2,,"Foote Field, Edmonton (CAN)",13 JUN 2024,1141.0,women_400h,2024,https://worldathletics.org/athletes/athlete=14596376,toplist
78.0,56.04,,Bianca STUBLER,01 JUN 1999,USA,3,,"Lantos Mihály Sportközpont, Budapest (HUN)",26 MAY 2024,1140.0,women_400h,2024,https://worldathletics.org/athletes/athlete=14650442,toplist
79.0,56.05,,Allyria MCBRIDE,18 JUN 2004,USA,3h1,,"Percy Beard Track, Gainesville, FL (USA)",09 MAY 2024,1140.0,women_400h,2024,https://worldathletics.org/athletes/athlete=14907388,toplist
79.0,56.05,,Skyla WILSON,24 FEB 2001,USA,1,,"Geroge C. Griffin Track, Atlanta, GA (USA)",11 MAY 2024,1140.0,women_400h,2024,https://worldathletics.org/athletes/athlete=14845443,toplist
81.0,56.11,,Marli WILKINSON,29 JUN 2000,AUS,2,,"SA Athletic Stadium, Adelaide (AUS)",14 APR 2024,1138.0,women_400h,2024,https://worldathletics.org/athletes/athlete=14817298,toplist
82.0,56.12,,Katsiaryna BELANOVICH,14 OCT 1991,BLR,1,,"Dinamo National Olympic Stadium, Minsk (BLR)",29 JUN 2024,1138.0,women_400h,2024,https://worldathletics.org/athletes/athlete=14372925,toplist
83.0,56.16,,Chayenne DA SILVA,05 FEB 2000,BRA,2,,"Parc des Sports C. Ehrmann, Nice (FRA)",15 JUN 2024,1137.0,women_400h,2024,https://worldathletics.org/athletes/athlete=14717813,toplist
84.0,56.17,,Jacy PULSE,04 OCT 2001,USA,1f2,,"Hilmer Lodge Stadium, Walnut, CA (USA)",20 APR 2024,1136.0,women_400h,2024,https://worldathletics.org/athletes/athlete=14701523,toplist
84.0,56.17,,Vera BARBOSA,13 JAN 1989,POR,1f1,,"Estádio 1o de Maio, Braga (POR)",22 JUN 2024,1136.0,women_400h,2024,https://worldathletics.org/athletes/athlete=14263886,toplist
86.0,56.19,,Chloe FAIR,12 NOV 2001,USA,3h2,,"Un. of Kentucky Outdoor Track Facility, Lexington, KY (USA)",25 MAY 2024,1136.0,women_400h,2024,https://worldathletics.org/athletes/athlete=14821888,toplist
87.0,56.2,,Hannah ANTKOVIAK,03 MAR 2003,USA,1f4,,"Drake Stadium, Des Moines, IA (USA)",26 APR 2024,1135.0,women_400h,2024,https://worldathletics.org/athletes/united-states/hannah-antkoviak-15016501,toplist
87.0,56.2,,Brooke OVERHOLT,02 APR 2000,CAN,4,,"Drake Stadium, Des Moines, IA (USA)",27 APR 2024,1135.0,women_400h,2024,https://worldathletics.org/athletes/athlete=14732824,toplist
89.0,56.23,,Vithya RAMRAJ,20 SEP 1998,IND,1,,"Sree Kanteerava Outdoor Stadium, Bengaluru (IND)",02 SEP 2024,1135.0,women_400h,2024,https://worldathletics.org/athletes/athlete=14776046,toplist
90.0,56.24,,Izabela SMOLIŃSKA,14 JAN 1999,POL,5h2,,"Stadio Olimpico, Roma (ITA)",09 JUN 2024,1134.0,women_400h,2024,https://worldathletics.org/athletes/athlete=14646921,toplist
91.0,56.25,,Changwei LU,08 NOV 2001,CHN,2,,"Sports Center, Quzhou (CHN)",16 SEP 2024,1134.0,women_400h,2024,https://worldathletics.org/athletes/athlete=14811638,toplist
92.0,56.26,,Eleonora MARCHIANDO,27 SEP 1997,ITA,3,,"Centro Sportivo Fontanassa, Savona (ITA)",15 MAY 2024,1134.0,women_400h,2024,https://worldathletics.org/athletes/athlete=14567565,toplist
93.0,56.31,,Chelby MELVIN,04 APR 2003,USA,7sf2,,"Hayward Field, Eugene, OR (USA)",29 JUN 2024,1132.0,women_400h,2024,https://worldathletics.org/athletes/athlete=14938334,toplist
94.0,56.33,,Elisabeth SLETTUM,31 AUG 1986,NOR,4f2,,"Stade de La Charrière, La Chaux-de-Fonds (SUI)",14 JUL 2024,1131.0,women_400h,2024,https://worldathletics.org/athletes/athlete=14292805,toplist
95.0,56.34,,Aliyarae GAROZZO,17 DEC 2001,USA,1,,"Weaver Stadium, Princeton, NJ (USA)",05 MAY 2024,1131.0,women_400h,2024,https://worldathletics.org/athletes/athlete=14822438,toplist
96.0,56.35,,Camille SERI,01 MAY 1999,FRA,4,,"Stadion Śląski, Chorzów (POL)",18 MAY 2024,1131.0,women_400h,2024,https://worldathletics.org/athletes/athlete=14632701,toplist
96.0,56.35,,Ami YAMAMOTO,19 APR 2002,JPN,1,,"Todoroki Stadium, Kawasaki (JPN)",22 SEP 2024,1131.0,women_400h,2024,https://worldathletics.org/athletes/athlete=14861142,toplist
98.0,56.39,,Zoe POLLOCK,21 DEC 2000,GBR,2h1,,"Un. of Kentucky Outdoor Track Facility, Lexington, KY (USA)",25 MAY 2024,1130.0,women_400h,2024,https://worldathletics.org/athletes/athlete=14759046,toplist
99.0,56.44,,Amelliah BIRDOW,2004,USA,3,,"Clyde Hart Track & Field Stadium, Waco, TX (USA)",11 MAY 2024,1128.0,women_400h,2024,https://worldathletics.org/athletes/athlete=14808012,toplist
100.0,56.45,,Dinedye DENIS,18 OCT 2000,CIV,1f1,,"Hilmer Lodge Stadium, Walnut, CA (USA)",20 APR 2024,1128.0,women_400h,2024,https://worldathletics.org/athletes/athlete=14750454,toplist
1.0,51.54,,Femke BOL,23 FEB 2000,NED,1,,"National Stadium, Tokyo (JPN)",19 SEP 2025,1283.0,women_400h,2025,https://worldathletics.org/athletes/athlete=14707010,toplist
2.0,52.07,,Sydney MCLAUGHLIN-LEVRONE,07 AUG 1999,USA,1,,"Ansin Sports Complex, Miramar, FL (USA)",03 MAY 2025,1266.0,women_400h,2025,https://worldathletics.org/athletes/athlete=14624749,toplist
3.0,52.08,,Jasmine JONES,30 NOV 2001,USA,2,,"National Stadium, Tokyo (JPN)",19 SEP 2025,1266.0,women_400h,2025,https://worldathletics.org/athletes/athlete=14715835,toplist
4.0,52.46,,Savannah SUTHERLAND,07 AUG 2003,CAN,1,,"Hayward Field, Eugene, OR (USA)",14 JUN 2025,1253.0,women_400h,2025,https://worldathletics.org/athletes/athlete=14771436,toplist
5.0,52.58,,Dalilah MUHAMMAD,07 FEB 1990,USA,2,,"Stade Louis II, Monaco (MON)",11 JUL 2025,1250.0,women_400h,2025,https://worldathletics.org/athletes/athlete=14317560,toplist
6.0,52.66,,Gianna WOODRUFF,18 NOV 1993,PAN,1sf1,,"National Stadium, Tokyo (JPN)",17 SEP 2025,1247.0,women_400h,2025,https://worldathletics.org/athletes/athlete=14423522,toplist
7.0,52.89,,Anna COCKRELL,28 AUG 1997,USA,2,,"Hayward Field, Eugene, OR (USA)",03 AUG 2025,1240.0,women_400h,2025,https://worldathletics.org/athletes/athlete=14486939,toplist
8.0,53.0,,Emma ZAPLETALOVÁ,24 MAR 2000,SVK,3,,"National Stadium, Tokyo (JPN)",19 SEP 2025,1236.0,women_400h,2025,https://worldathletics.org/athletes/athlete=14647721,toplist
9.0,53.48,,Rachel GLENN,17 APR 2002,USA,2f1,,"Percy Beard Track, Gainesville, FL (USA)",18 APR 2025,1221.0,women_400h,2025,https://worldathletics.org/athletes/athlete=14715993,toplist
10.0,53.65,,Naomi VAN DEN BROECK,03 JAN 1996,BEL,3sf2,,"National Stadium, Tokyo (JPN)",17 SEP 2025,1215.0,women_400h,2025,https://worldathletics.org/athletes/athlete=14538249,toplist
11.0,53.67,,Andrenette KNIGHT,19 NOV 1996,JAM,1,,"Stadio Olimpico, Roma (ITA)",06 JUN 2025,1215.0,women_400h,2025,https://worldathletics.org/athletes/athlete=14512625,toplist
12.0,53.73,,Akala GARRETT,10 MAY 2005,USA,3f1,,"Percy Beard Track, Gainesville, FL (USA)",18 APR 2025,1213.0,women_400h,2025,https://worldathletics.org/athletes/athlete=14807195,toplist
13.0,53.81,,Rushell CLAYTON,18 OCT 1992,JAM,1,,"National Stadium, Kingston (JAM)",28 JUN 2025,1210.0,women_400h,2025,https://worldathletics.org/athletes/athlete=14425208,toplist
14.0,54.03,,Shiann SALMON,31 MAR 1999,JAM,2sf3,,"National Stadium, Tokyo (JPN)",17 SEP 2025,1203.0,women_400h,2025,https://worldathletics.org/athletes/athlete=14574022,toplist
15.0,54.04,,Kemi ADEKOYA,16 JAN 1993,BRN,4sf1,,"National Stadium, Tokyo (JPN)",17 SEP 2025,1203.0,women_400h,2025,https://worldathletics.org/athletes/athlete=14419510,toplist
16.0,54.08,,Emily NEWNHAM,19 MAY 2004,GBR,1,,"Fana Stadion, Bergen (NOR)",19 JUL 2025,1202.0,women_400h,2025,https://worldathletics.org/athletes/athlete=14899734,toplist
17.0,54.21,,Ayomide FOLORUNSO,17 OCT 1996,ITA,2,,"Stadio Olimpico, Roma (ITA)",06 JUN 2025,1198.0,women_400h,2025,https://worldathletics.org/athletes/athlete=14484475,toplist
18.0,54.25,,Zenéy VAN DER WALT,22 MAY 2000,RSA,2f1,,"Centre sportif Bout-du-Monde, Genève (SUI)",21 JUN 2025,1196.0,women_400h,2025,https://worldathletics.org/athletes/athlete=14639191,toplist
19.0,54.28,,Amalie IUEL,17 APR 1994,NOR,3sf3,,"National Stadium, Tokyo (JPN)",17 SEP 2025,1195.0,women_400h,2025,https://worldathletics.org/athletes/athlete=14481392,toplist
20.0,54.29,,Sarah CARLI,05 SEP 1994,AUS,1,,"WA Athletics Stadium, Perth (AUS)",13 APR 2025,1195.0,women_400h,2025,https://worldathletics.org/athletes/athlete=14406120,toplist
20.0,54.29,,Eileen DEMES,13 OCT 1997,GER,1,,"Olympiastadion, Berlin (GER)",27 JUL 2025,1195.0,women_400h,2025,https://worldathletics.org/athletes/athlete=14506023,toplist
22.0,54.36,,Alice MURARO,14 AUG 2000,ITA,1h5,,"National Stadium, Tokyo (JPN)",15 SEP 2025,1193.0,women_400h,2025,https://worldathletics.org/athletes/athlete=14736174,toplist
23.0,54.43,,Anna HALL,23 MAR 2001,USA,3,,"Ansin Sports Complex, Miramar, FL (USA)",03 MAY 2025,1191.0,women_400h,2025,https://worldathletics.org/athletes/athlete=14713272,toplist
24.0,54.45,,Paulien COUCKUYT,19 MAY 1997,BEL,1,,"Boudewijnstadion, Bruxelles (BEL)",03 AUG 2025,1190.0,women_400h,2025,https://worldathletics.org/athletes/athlete=14508434,toplist
24.0,54.45,,Fatoumata Binta DIALLO,06 APR 2000,POR,4sf3,,"National Stadium, Tokyo (JPN)",17 SEP 2025,1190.0,women_400h,2025,https://worldathletics.org/athletes/athlete=14708730,toplist
26.0,54.56,,Michelle SMITH,18 JUN 2006,ISV,1f1,,"Percy Beard Track, Gainesville, FL (USA)",04 APR 2025,1186.0,women_400h,2025,https://worldathletics.org/athletes/athlete=14971964,toplist
27.0,54.61,,Elena KELETY,04 SEP 1999,GER,5sf2,,"National Stadium, Tokyo (JPN)",17 SEP 2025,1185.0,women_400h,2025,https://worldathletics.org/athletes/athlete=14584926,toplist
28.0,54.63,,Jiadie MO,06 JAN 2000,CHN,3h5,,"National Stadium, Tokyo (JPN)",15 SEP 2025,1184.0,women_400h,2025,https://worldathletics.org/athletes/athlete=14744957,toplist
29.0,54.66,,Lina NIELSEN,13 MAR 1996,GBR,4,,"Stadio Olimpico, Roma (ITA)",06 JUN 2025,1183.0,women_400h,2025,https://worldathletics.org/athletes/athlete=14594317,toplist
30.0,54.67,,Tia-Adana BELLE,15 JUN 1996,BAR,1,,"Billy J. Murphy Track and Field Complex, Memphis, TN (USA)",12 JUL 2025,1183.0,women_400h,2025,https://worldathletics.org/athletes/athlete=14469918,toplist
31.0,54.69,,Daniela LEDECKÁ,04 NOV 1996,SVK,1,,"Štadión SNP, Banská Bystrica (SVK)",17 JUN 2025,1182.0,women_400h,2025,https://worldathletics.org/athletes/athlete=14559616,toplist
31.0,54.69,,Daniela FRA,29 FEB 2000,ESP,1,,"Estadi Natalia Rodríguez, Tarragona (ESP)",02 AUG 2025,1182.0,women_400h,2025,https://worldathletics.org/athletes/athlete=14785105,toplist
33.0,54.82,,Emiliya TANGARA,12 MAR 2002,RUS,,,"Regional Sport Complex, Brest (BLR)",25 JUL 2025,1178.0,women_400h,2025,https://worldathletics.org/athletes/athlete=14910646,toplist
34.0,54.86,,Louise MARAVAL,31 JUL 2001,FRA,5,,"Stadio Olimpico, Roma (ITA)",06 JUN 2025,1177.0,women_400h,2025,https://worldathletics.org/athletes/athlete=14750701,toplist
35.0,54.91,,Rebecca SARTORI,22 MAY 1997,ITA,2,,"Estadio Vallehermoso, Madrid (ESP)",19 JUL 2025,1176.0,women_400h,2025,https://worldathletics.org/athletes/athlete=14567410,toplist
36.0,54.94,,Hilla UUSIMÄKI,12 JUN 1996,FIN,1,,"Ratinan Stadion, Tampere (FIN)",23 JUL 2025,1175.0,women_400h,2025,https://worldathletics.org/athletes/athlete=14503895,toplist
36.0,54.94,,Sanique WALKER,08 APR 2000,JAM,2,,"Grand Bahama Sports Complex, Freeport (BAH)",16 AUG 2025,1175.0,women_400h,2025,https://worldathletics.org/athletes/athlete=14576638,toplist
38.0,55.02,,Lena WERNLI,05 FEB 2001,SUI,2,,"Letzigrund, Zürich (SUI)",28 AUG 2025,1172.0,women_400h,2025,https://worldathletics.org/athletes/athlete=14689316,toplist
39.0,55.04,,Alanah YUKICH,27 JAN 1998,AUS,2,,"Billy J. Murphy Track and Field Complex, Memphis, TN (USA)",12 JUL 2025,1171.0,women_400h,2025,https://worldathletics.org/athletes/athlete=14514549,toplist
40.0,55.07,,Anna GRYC,16 OCT 1999,POL,2,,"Štadión SNP, Banská Bystrica (SVK)",08 AUG 2025,1171.0,women_400h,2025,https://worldathletics.org/athletes/athlete=14762003,toplist
41.0,55.09,,Ashley MILLER,17 FEB 1998,ZIM,3,,"Billy J. Murphy Track and Field Complex, Memphis, TN (USA)",12 JUL 2025,1170.0,women_400h,2025,https://worldathletics.org/athletes/athlete=14481824,toplist
41.0,55.09,,Dinedye DENIS,18 OCT 2000,CIV,1f1,,"AtletiekArena Gaston Roelants Kessel-Lo / Hal 5, Leuven (BEL)",16 AUG 2025,1170.0,women_400h,2025,https://worldathletics.org/athletes/athlete=14750454,toplist
43.0,55.19,,Linda OLIVIERI,14 JUL 1998,ITA,4f1,,"Centre sportif Bout-du-Monde, Genève (SUI)",21 JUN 2025,1167.0,women_400h,2025,https://worldathletics.org/athletes/athlete=14627059,toplist
44.0,55.21,,Sanaa HEBRON,26 JUL 2004,USA,1,,"Kentner Stadium Wake Forest University, Winston Salem, NC (USA)",17 MAY 2025,1166.0,women_400h,2025,https://worldathletics.org/athletes/athlete=14807000,toplist
45.0,55.28,,Moa GRANAT,08 AUG 2004,SWE,1f1,,"Sola Arena, Karlstad (SWE)",03 JUL 2025,1164.0,women_400h,2025,https://worldathletics.org/athletes/athlete=14849869,toplist
46.0,55.32,,Kristiina HALONEN,10 OCT 1997,FIN,2,,"Ulinzi Sports Complex, Langata, Nairobi (KEN)",31 MAY 2025,1163.0,women_400h,2025,https://worldathletics.org/athletes/athlete=14461736,toplist
47.0,55.36,,Vanessa BALDÉ,06 MAY 2003,GER,2,,"Fana Stadion, Bergen (NOR)",19 JUL 2025,1161.0,women_400h,2025,https://worldathletics.org/athletes/athlete=14910221,toplist
47.0,55.36,,Sára MÁTÓ,23 DEC 2000,HUN,1,,"Nemzeti Atlétikai Központ, Budapest (HUN)",03 AUG 2025,1161.0,women_400h,2025,https://worldathletics.org/athletes/athlete=14566738,toplist
49.0,55.37,,Bianca STUBLER,01 JUN 1999,USA,5,,"Billy J. Murphy Track and Field Complex, Memphis, TN (USA)",12 JUL 2025,1161.0,women_400h,2025,https://worldathletics.org/athletes/athlete=14650442,toplist
50.0,55.39,,Tyra WILSON,16 AUG 2002,USA,1f1,,"LSU Bernie Moore Stadium, Baton Rouge, LA (USA)",26 APR 2025,1161.0,women_400h,2025,https://worldathletics.org/athletes/athlete=14716920,toplist
51.0,55.42,,Chayenne DA SILVA,05 FEB 2000,BRA,1,,"Centro de Treinamento Paralímpico Brasileiro, São Paulo (BRA)",03 AUG 2025,1160.0,women_400h,2025,https://worldathletics.org/athletes/athlete=14717813,toplist
52.0,55.45,,Vivienne MORGENSTERN,13 JUN 2003,GER,3,,"Fana Stadion, Bergen (NOR)",19 JUL 2025,1159.0,women_400h,2025,https://worldathletics.org/athletes/athlete=14937464,toplist
53.0,55.49,,Saira PRINCE,06 AUG 2004,USA,1f2,,"Percy Beard Track, Gainesville, FL (USA)",18 APR 2025,1157.0,women_400h,2025,https://worldathletics.org/athletes/united-states/saira-prince-15011009,toplist
54.0,55.5,,Annina FAHR,06 APR 1993,SUI,2,,"Kleine Allmend, Frauenfeld (SUI)",24 AUG 2025,1157.0,women_400h,2025,https://worldathletics.org/athletes/athlete=14407894,toplist
55.0,55.54,,Yingying KONG,22 MAR 2003,CHN,2f,,"National Stadium, Beijing (CHN)",07 SEP 2025,1156.0,women_400h,2025,https://worldathletics.org/athletes/athlete=14884045,toplist
56.0,55.55,,Alexandra Ștefania UȚĂ,06 OCT 2007,ROU,1,,"Ratinan Stadion, Tampere (FIN)",09 AUG 2025,1156.0,women_400h,2025,https://worldathletics.org/athletes/romania/alexandra-stefania-uta-14969059,toplist
56.0,55.55,,Yara Samantha AMADOR ALDABA,20 JUN 2001,MEX,3,,"Grand Bahama Sports Complex, Freeport (BAH)",16 AUG 2025,1156.0,women_400h,2025,https://worldathletics.org/athletes/athlete=14745888,toplist
58.0,55.56,,Abbey GLYNN,30 APR 2001,USA,6,,"Billy J. Murphy Track and Field Complex, Memphis, TN (USA)",12 JUL 2025,1155.0,women_400h,2025,https://worldathletics.org/athletes/athlete=14844296,toplist
58.0,55.56,,Méta TUMBA,03 JUN 2006,FRA,2,,"Ratinan Stadion, Tampere (FIN)",09 AUG 2025,1155.0,women_400h,2025,https://worldathletics.org/athletes/france/meta-tumba-14947230,toplist
60.0,55.59,,Cassandra TATE,11 SEP 1990,USA,2,,"National Stadium, Gaborone (BOT)",12 APR 2025,1154.0,women_400h,2025,https://worldathletics.org/athletes/athlete=14322468,toplist
61.0,55.65,,Allyria MCBRIDE,18 JUN 2004,USA,3h1,,"University of North Florda Jax Track at Hodges Stadium, Jacksonville, FL (USA)",31 MAY 2025,1152.0,women_400h,2025,https://worldathletics.org/athletes/athlete=14907388,toplist
